  date  ,   time  , SVP10936, SVP10936, SVP10927, SVP10927, SVP87022, SVP87022, SVP10212, SVP10212, SVP11077, SVP11077, SVP87027, SVP87027, SVP10926, SVP10926, SVP11074, SVP11074, SVP10945, SVP10945,
dd/mm/yy, hh:mm:ss, A  cm/hr, B  cm/hr, O  cm/hr, P  cm/hr, Q  cm/hr, R  cm/hr, U  cm/hr, V  cm/hr, W  cm/hr, X  cm/hr, a  cm/hr, b  cm/hr, m  cm/hr, n  cm/hr, q  cm/hr, r  cm/hr, y  cm/hr, z  cm/hr,
10/07/15, 21:30:00,     0.68,     0.26,     1.42,     2.00,    -0.90,    -0.44,     0.43,     0.12,    -0.20,    -1.13,    -0.04,    -0.06,     1.20,     0.52,    -0.07,    -0.58,     0.26,     0.31,
10/07/15, 22:00:00,     0.56,     0.22,     1.29,     1.88,    -0.74,    -0.33,     0.39,     0.16,    -0.22,    -1.09,    -0.17,    -0.06,     0.87,     0.34,     0.03,    -0.55,     0.18,     0.09,
10/07/15, 22:30:00,     0.54,     0.35,     1.16,     1.87,    -0.68,    -0.26,     0.33,     0.12,    -0.30,    -1.14,    -0.24,    -0.22,     0.83,     0.20,    -0.09,    -0.67,     0.00,     0.04,
10/07/15, 23:00:00,     0.49,     0.24,     1.15,     1.68,    -0.49,    -0.19,     0.28,     0.19,    -0.17,    -1.04,    -0.41,    -0.35,     0.82,     0.41,     0.03,    -0.56,     0.08,    -0.04,
10/07/15, 23:30:00,     0.39,     0.28,     1.16,     1.85,    -0.59,    -0.21,     0.26,     0.14,    -0.24,    -1.07,    -0.29,    -0.30,     0.77,     0.17,    -0.10,    -0.68,     0.04,    -0.21,
10/07/15,  maximum,     1.83,     1.11,     3.71,     3.61,    -0.22,     0.10,     1.18,     0.75,     0.19,    -0.78,     0.60,     0.30,     3.03,     1.67,     1.00,     0.31,     0.84,     1.97,
10/07/15,  minimum,     0.26,     0.04,     1.12,     1.68,    -3.21,    -1.68,    -0.14,    -0.08,    -0.43,    -1.20,    -0.50,    -0.35,     0.50,     0.17,    -0.30,    -0.83,    -0.21,    -0.32,
10/07/15,  average,     0.87,     0.45,     2.04,     2.41,    -1.15,    -0.52,     0.37,     0.23,    -0.17,    -1.05,    -0.09,    -0.09,     1.50,     0.79,     0.24,    -0.40,     0.28,     0.62,
11/07/15, 00:00:00,     0.48,     0.18,     1.26,     1.91,    -0.60,     0.02,     0.29,     0.22,    -0.20,    -0.99,    -0.32,    -0.20,     0.64,     0.26,     0.03,    -0.56,     0.01,    -0.18,
11/07/15, 00:30:00,     0.48,     0.22,     1.13,     1.91,    -0.49,    -0.15,     0.28,     0.16,    -0.25,    -1.06,    -0.27,    -0.19,     0.64,     0.37,    -0.03,    -0.64,     0.00,    -0.07,
11/07/15, 01:00:00,     0.38,     0.22,     1.36,     1.94,    -0.46,    -0.06,     0.28,     0.22,    -0.27,    -1.13,    -0.35,    -0.14,     0.64,     0.30,    -0.09,    -0.58,    -0.04,    -0.15,
11/07/15, 01:30:00,     0.37,     0.22,     1.41,     2.02,    -0.48,    -0.19,     0.29,     0.12,    -0.25,    -1.07,    -0.30,    -0.20,     0.54,     0.26,     0.01,    -0.54,     0.04,    -0.14,
11/07/15, 02:00:00,     0.39,     0.28,     1.41,     1.97,    -0.48,    -0.26,     0.20,     0.19,    -0.16,    -1.04,    -0.27,    -0.14,     0.59,     0.27,    -0.21,    -0.65,    -0.04,    -0.12,
11/07/15, 02:30:00,     0.43,     0.15,     1.20,     1.88,    -0.36,    -0.09,     0.14,     0.19,    -0.17,    -1.06,    -0.24,    -0.14,     0.60,     0.33,    -0.15,    -0.68,    -0.04,    -0.24,
11/07/15, 03:00:00,     0.54,     0.20,     1.19,     1.79,    -0.59,    -0.28,     0.08,     0.08,    -0.29,    -1.05,    -0.44,    -0.26,     0.64,     0.26,    -0.05,    -0.69,    -0.09,    -0.17,
11/07/15, 03:30:00,     0.29,     0.25,     1.14,     2.13,    -0.39,    -0.08,     0.18,     0.09,    -0.24,    -1.10,    -0.46,    -0.25,     0.53,     0.38,    -0.09,    -0.63,     0.03,    -0.12,
11/07/15, 04:00:00,     0.38,     0.19,     1.17,     1.93,    -0.28,    -0.13,     0.19,     0.08,    -0.20,    -1.26,    -0.38,    -0.16,     0.49,     0.28,    -0.12,    -0.74,    -0.03,    -0.17,
11/07/15, 04:30:00,     0.37,     0.10,     1.34,     2.03,    -0.34,    -0.02,     0.16,     0.05,    -0.20,    -1.17,    -0.45,    -0.18,     0.50,     0.38,    -0.10,    -0.79,    -0.07,    -0.26,
11/07/15, 05:00:00,     0.54,     0.10,     1.15,     1.80,    -0.30,    -0.10,     0.18,     0.04,    -0.27,    -1.17,    -0.44,    -0.25,     0.53,     0.21,    -0.03,    -0.70,    -0.05,    -0.17,
11/07/15, 05:30:00,     0.31,     0.24,     1.22,     1.84,    -0.31,    -0.14,     0.15,     0.09,    -0.30,    -0.93,    -0.49,    -0.18,     0.42,     0.27,     0.01,    -0.74,    -0.02,    -0.24,
11/07/15, 06:00:00,     0.35,     0.01,     1.17,     1.91,    -0.24,     0.06,     0.13,     0.02,    -0.35,    -1.08,    -0.44,    -0.22,     0.52,     0.20,     0.04,    -0.74,    -0.14,    -0.40,
11/07/15, 06:30:00,     0.39,     0.08,     1.25,     1.92,    -0.19,    -0.02,     0.12,     0.05,    -0.27,    -1.11,    -0.49,    -0.20,     0.54,     0.36,    -0.15,    -0.79,    -0.13,    -0.24,
11/07/15, 07:00:00,     0.26,     0.15,     1.14,     1.73,    -0.22,    -0.13,     0.09,     0.09,    -0.35,    -1.05,    -0.46,    -0.33,     0.44,     0.19,    -0.14,    -0.75,    -0.14,    -0.38,
11/07/15, 07:30:00,     0.49,     0.21,     1.05,     1.91,    -0.30,    -0.08,     0.08,    -0.04,    -0.24,    -1.22,    -0.46,    -0.19,     0.45,     0.20,    -0.18,    -0.68,    -0.06,    -0.33,
11/07/15, 08:00:00,     0.42,     0.08,     1.33,     1.98,    -0.27,    -0.10,     0.13,    -0.12,    -0.28,    -1.05,    -0.49,    -0.19,     0.52,     0.29,    -0.14,    -0.72,     0.01,    -0.30,
11/07/15, 08:30:00,     0.52,     0.30,     1.39,     2.00,    -0.39,    -0.06,     0.29,     0.00,    -0.14,    -1.04,    -0.41,    -0.22,     0.72,     0.56,     0.19,    -0.68,    -0.01,    -0.21,
11/07/15, 09:00:00,     0.95,     0.40,     2.31,     2.57,    -1.58,    -0.67,     0.42,     0.18,    -0.01,    -0.87,    -0.15,    -0.14,     1.46,     1.03,     0.43,    -0.35,     0.27,     0.55,
11/07/15, 09:30:00,     1.04,     0.63,     2.90,     3.16,    -1.48,    -0.69,     0.80,     0.45,     0.10,    -0.91,     0.10,     0.02,     2.29,     1.36,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 10:00:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 10:30:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 11:00:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 11:30:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 12:00:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 12:30:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 13:00:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 13:30:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 14:00:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 14:30:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 15:00:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 15:30:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 16:00:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 16:30:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 17:00:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 17:30:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 18:00:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 18:30:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 19:00:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 19:30:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 20:00:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 20:30:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 21:00:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 21:30:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 22:00:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 22:30:00,     1.38,     1.48,     3.22,     3.33,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 23:00:00,     1.38,     1.48,     0.00,     0.82,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15, 23:30:00,     1.38,     1.48,     0.99,     1.51,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15,  maximum,     1.38,     1.48,     3.22,     3.33,    -0.19,     0.06,     0.89,     0.46,     0.10,    -0.87,     0.18,     0.02,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
11/07/15,  minimum,     0.26,     0.01,     1.05,     0.82,    -1.58,    -0.69,     0.08,    -0.12,    -0.35,    -1.33,    -0.49,    -0.43,     0.42,     0.19,    -0.21,    -0.79,    -0.14,    -0.40,
11/07/15,  average,     0.50,     0.95,     1.45,     2.69,    -0.49,    -0.48,     0.24,     0.31,    -0.22,    -1.23,    -0.35,    -0.34,     0.77,     1.30,    -0.02,    -0.37,    -0.02,     0.68,
12/07/15, 00:00:00,     1.38,     1.48,     1.57,     2.85,    -1.48,    -0.69,     0.89,     0.46,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
12/07/15, 00:30:00,     1.38,     1.48,     0.85,     1.32,    -1.48,    -0.69,     2.32,     0.00,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
12/07/15, 01:00:00,     1.38,     1.48,     1.58,     1.29,    -1.48,    -0.69,     3.21,    -0.50,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.60,    -0.16,     0.49,     1.25,
12/07/15, 01:30:00,     1.38,     1.48,     2.81,     1.15,    -1.48,    -0.69,     1.46,     0.62,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,    -0.27,    -1.42,     0.49,     1.25,
12/07/15, 02:00:00,     1.38,     1.48,     2.42,     2.75,    -1.48,    -0.69,     1.46,     0.62,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.00,    -0.97,     0.49,     1.25,
12/07/15, 02:30:00,     1.38,     1.48,    -0.84,     1.18,    -1.48,    -0.69,     1.46,     0.62,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.00,    -0.14,     0.49,     1.25,
12/07/15, 03:00:00,     1.38,     1.48,     0.94,     1.53,    -1.48,    -0.69,     1.46,     0.62,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,    -1.14,    -0.72,     0.49,     1.25,
12/07/15, 03:30:00,     1.38,     1.48,     2.38,     3.36,    -1.48,    -0.69,     1.46,     0.62,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.39,    -0.94,     0.49,     1.25,
12/07/15, 04:00:00,     1.38,     1.48,     2.47,     2.18,    -1.48,    -0.69,     1.46,     0.62,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.88,     0.00,     0.49,     1.25,
12/07/15, 04:30:00,     1.38,     1.48,     2.72,     2.19,    -1.48,    -0.69,     1.46,     0.62,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,    -0.25,    -0.14,     0.49,     1.25,
12/07/15, 05:00:00,     1.38,     1.48,     0.79,     2.62,    -1.48,    -0.69,     1.46,     0.62,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,    -0.13,    -0.62,     0.49,     1.25,
12/07/15, 05:30:00,     1.38,     1.48,     1.38,     1.74,    -1.48,    -0.69,     1.46,     0.62,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,    -0.25,    -0.32,     0.49,     1.25,
12/07/15, 06:00:00,     1.38,     1.48,     2.22,     2.24,    -1.48,    -0.69,     1.46,     0.62,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,     0.64,     0.16,     0.49,     1.25,
12/07/15, 06:30:00,     1.38,     1.48,     0.42,     0.74,    -1.48,    -0.69,     1.46,     0.62,     0.00,    -1.33,     0.18,    -0.43,     2.97,     1.95,    -0.04,    -0.58,     0.49,     1.25,
12/07/15, 07:00:00,     0.49,     0.31,         ,     1.39,    -0.39,    -0.13,     0.24,     0.12,    -0.14,    -1.13,    -0.32,    -0.18,     0.59,     0.30,    -0.07,    -0.65,    -0.12,    -0.30,
12/07/15, 07:30:00,     0.50,     0.24,         ,         ,    -0.39,    -0.10,     0.22,     0.09,    -0.38,    -1.24,    -0.40,    -0.25,     0.54,     0.20,    -0.09,    -0.79,    -0.10,    -0.31,
12/07/15, 08:00:00,     0.40,     0.12,     1.23,     1.85,    -0.52,    -0.26,     0.13,     0.00,    -0.29,    -1.02,    -0.40,    -0.15,     0.72,     0.32,     0.03,    -0.62,     0.04,    -0.04,
12/07/15, 08:30:00,     0.49,     0.15,     1.74,     2.22,    -0.83,    -0.35,     0.14,     0.26,    -0.19,    -1.13,    -0.20,    -0.09,     1.49,     0.61,     0.05,    -0.65,     0.26,     0.54,
12/07/15, 09:00:00,     0.86,     0.53,     3.45,     3.24,    -2.29,    -1.11,     0.39,     0.24,     0.09,    -0.92,     0.35,    -0.02,     2.92,     1.65,     0.61,    -0.39,     0.84,     1.97,
12/07/15, 09:30:00,     0.86,     0.53,     5.30,     4.45,    -2.29,    -1.11,     0.94,     0.44,     0.09,    -0.92,     0.35,    -0.02,     2.92,     1.65,     0.61,    -0.39,     0.84,     1.97,
12/07/15, 10:00:00,     0.86,     0.53,     5.30,     4.45,    -2.29,    -1.11,     0.94,     0.44,     0.09,    -0.92,     0.35,    -0.02,     2.92,     1.65,     0.61,    -0.39,     0.84,     1.97,
12/07/15, 10:30:00,     0.86,     0.53,     5.30,     4.45,    -2.29,    -1.11,     0.94,     0.44,     0.09,    -0.92,     0.35,    -0.02,     2.92,     1.65,     0.61,    -0.39,     0.84,     1.97,
12/07/15, 11:00:00,     0.86,     0.53,     5.30,     4.45,    -2.29,    -1.11,     0.94,     0.44,     0.09,    -0.92,     0.35,    -0.02,     2.92,     1.65,     0.61,    -0.39,     0.84,     1.97,
12/07/15, 11:30:00,     0.86,     0.53,     5.30,     4.45,    -2.29,    -1.11,     0.94,     0.44,     0.09,    -0.92,     0.35,    -0.02,     2.92,     1.65,     0.61,    -0.39,     0.84,     1.97,
12/07/15, 12:00:00,     0.86,     0.53,     5.30,     4.45,    -2.29,    -1.11,     0.94,     0.44,     0.09,    -0.92,     0.35,    -0.02,     2.92,     1.65,     0.61,    -0.39,     0.84,     1.97,
12/07/15, 12:30:00,     0.86,     0.53,     5.30,     4.45,    -2.29,    -1.11,     0.94,     0.44,     0.09,    -0.92,     0.35,    -0.02,     2.92,     1.65,     0.61,    -0.39,     0.84,     1.97,
12/07/15, 13:00:00,     0.86,     0.53,     5.30,     4.45,    -2.29,    -1.11,     0.94,     0.44,     0.09,    -0.92,     0.35,    -0.02,     2.92,     1.65,     0.61,    -0.39,     0.84,     1.97,
12/07/15, 13:30:00,     0.86,     0.53,     5.30,     4.45,    -2.29,    -1.11,     0.94,     0.44,     0.09,    -0.92,     0.35,    -0.02,     2.92,     1.65,     0.61,    -0.39,     0.84,     1.97,
12/07/15, 14:00:00,     0.86,     0.53,     5.30,     4.45,    -2.29,    -1.11,     0.94,     0.44,     0.09,    -0.92,     0.35,    -0.02,     2.92,     1.65,     0.61,    -0.39,     0.84,     1.97,
12/07/15, 14:30:00,     0.86,     0.53,     5.30,     4.45,    -2.29,    -1.11,     0.94,     0.44,     0.09,    -0.92,     0.35,    -0.02,     2.92,     1.65,     0.61,    -0.39,     0.84,     1.97,
12/07/15, 15:00:00,     0.86,     0.53,     5.30,     4.45,    -2.29,    -1.11,     0.94,     0.44,     0.09,    -0.92,     0.35,    -0.02,     2.92,     1.65,     0.61,    -0.39,     0.84,     1.97,
12/07/15, 15:30:00,     0.86,     0.53,     5.30,     4.45,    -2.29,    -1.11,     0.94,     0.44,     0.09,    -0.92,     0.35,    -0.02,     2.92,     1.65,     0.61,    -0.39,     0.84,     1.97,
12/07/15, 16:00:00,     0.86,     0.53,     5.30,     4.45,    -2.29,    -1.11,     0.94,     0.44,     0.09,    -0.92,     0.35,    -0.02,     2.92,     1.65,     0.61,    -0.39,     0.84,     1.97,
12/07/15, 16:30:00,     0.86,     0.53,     5.30,     4.45,    -2.29,    -1.11,     0.94,     0.44,     0.09,    -0.92,     0.35,    -0.02,     2.92,     1.65,     0.61,    -0.39,     0.84,     1.97,
12/07/15, 17:00:00,     0.86,     0.53,     5.30,     4.45,    -2.29,    -1.11,     0.94,     0.44,     0.09,    -0.92,     0.35,    -0.02,     2.92,     1.65,     0.61,    -0.39,     0.84,     1.97,
12/07/15, 17:30:00,     0.86,     0.53,     5.30,     4.45,    -2.29,    -1.11,     0.94,     0.44,     0.09,    -0.92,     0.35,    -0.02,     2.92,     1.65,     0.61,    -0.39,     0.84,     1.97,
12/07/15, 18:00:00,     0.86,     0.53,     5.30,     4.45,    -2.29,    -1.11,     0.94,     0.44,     0.09,    -0.92,     0.35,    -0.02,     2.92,     1.65,     0.61,    -0.39,     0.84,     1.97,
12/07/15, 18:30:00,     0.86,     0.53,     5.30,     4.45,    -2.29,    -1.11,     0.94,     0.44,     0.09,    -0.92,     0.35,    -0.02,     2.92,     1.65,     0.61,    -0.39,     0.84,     1.97,
